inventory_serial,slide_no,state,district,slide_name,location_description,latitude,longitude,material_involved,movement_type,history_raw,reported_history_date,source_pdf_path,source_pdf_page,source_table_label,source_row_text,spatial_linkage_status,matched_village_lgd_code,matched_village_name_en
27698,TN/NIL/58A15/2015-16/247,Tamil Nadu,Nilgiri,,"Bandishola village, PC:No:7/6",11.400278,76.800556,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,700,LANDSLIDE INVENTORY (Field vaidated),"27698 TN/NIL/58A15/2015-16/247 Tamil Nadu Nilgiri Bandishola village, PC:No:7/6 11.400278 76.800556 Debris Slide NA",NO_EXACT_POLYGON_MATCH,,
27699,TN/NIL/58A15/2015-16/248,Tamil Nadu,Nilgiri,,Coonoor to Kattabettu,11.400556,76.813056,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,700,LANDSLIDE INVENTORY (Field vaidated),27699 TN/NIL/58A15/2015-16/248 Tamil Nadu Nilgiri Coonoor to Kattabettu 11.400556 76.813056 Debris Slide NA,EXACT_POLYGON_MATCH,635108,Naduhatty-1
27700,TN/NIL/58A11/2015-16/89,Tamil Nadu,Nilgiri,,Thalayatimund village,11.401389,76.721389,Earth,Slide,NA,,data/raw/events/landslide_report.pdf,700,LANDSLIDE INVENTORY (Field vaidated),27700 TN/NIL/58A11/2015-16/89 Tamil Nadu Nilgiri Thalayatimund village 11.401389 76.721389 Earth Slide NA,NO_EXACT_POLYGON_MATCH,,
27701,TN/NIL/58A11/2015-16/11,Tamil Nadu,Nilgiri,,Pudu Thottam.,11.404167,76.744444,Earth,Slide,NA,,data/raw/events/landslide_report.pdf,700,LANDSLIDE INVENTORY (Field vaidated),27701 TN/NIL/58A11/2015-16/11 Tamil Nadu Nilgiri Pudu Thottam. 11.404167 76.744444 Earth Slide NA,EXACT_POLYGON_MATCH,635095,Udhagai - Rural
27702,TN/NIL/58A11/2015-16/10,Tamil Nadu,Nilgiri,,PC.no: 8/13 Dodabetta towards Perar,11.405556,76.742778,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,700,LANDSLIDE INVENTORY (Field vaidated),27702 TN/NIL/58A11/2015-16/10 Tamil Nadu Nilgiri PC.no: 8/13 Dodabetta towards 11.405556 76.742778 Debris Slide NA Perar,EXACT_POLYGON_MATCH,635095,Udhagai - Rural
27703,TN/NIL/58A15/2015-16/299,Tamil Nadu,Nilgiri,,Togalhatti,11.4075,76.820833,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,700,LANDSLIDE INVENTORY (Field vaidated),27703 TN/NIL/58A15/2015-16/299 Tamil Nadu Nilgiri Togalhatti 11.4075 76.820833 Debris Slide NA,EXACT_POLYGON_MATCH,635108,Naduhatty-1
27704,TN/NIL/58A15/2015-16/219,Tamil Nadu,Nilgiri,,Perar to Kattabettu,11.4075,76.808611,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,700,LANDSLIDE INVENTORY (Field vaidated),27704 TN/NIL/58A15/2015-16/219 Tamil Nadu Nilgiri Perar to Kattabettu 11.4075 76.808611 Debris Slide NA,EXACT_POLYGON_MATCH,635108,Naduhatty-1
27705,TN/NIL/58A15/2015-16/218,Tamil Nadu,Nilgiri,,"Perar to Kattabettu,PC.No:18/3",11.407778,76.808889,Earth,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),"27705 TN/NIL/58A15/2015-16/218 Tamil Nadu Nilgiri Perar to Kattabettu,PC.No:18/3 11.407778 76.808889 Earth Slide NA",EXACT_POLYGON_MATCH,635108,Naduhatty-1
27706,TN/NIL/58A15/2015-16/217,Tamil Nadu,Nilgiri,,Perar to Kattabettu,11.408056,76.807778,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27706 TN/NIL/58A15/2015-16/217 Tamil Nadu Nilgiri Perar to Kattabettu 11.408056 76.807778 Debris Slide NA,EXACT_POLYGON_MATCH,635091,Kagguchi 1
27707,TN/NIL/58A15/2015-16/254,Tamil Nadu,Nilgiri,,"Betlada village, Kotagiri to Konnacombai",11.408521,76.884438,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),"27707 TN/NIL/58A15/2015-16/254 Tamil Nadu Nilgiri Betlada village, Kotagiri to 11.408521 76.884438 Debris Slide NA Konnacombai",EXACT_POLYGON_MATCH,635107,Konavakorai-I
27708,TN/NIL/58A15/2015-16/205,Tamil Nadu,Nilgiri,,Perar to Kattabettu PC:No:12/2,11.409086,76.769849,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27708 TN/NIL/58A15/2015-16/205 Tamil Nadu Nilgiri Perar to Kattabettu PC:No:12/2 11.409086 76.769849 Debris Slide NA,EXACT_POLYGON_MATCH,635096,Thummanatty 1
27709,TN/NIL/58A15/2015-16/206,Tamil Nadu,Nilgiri,,Perar to Kattabettu PC:No:12/2,11.409364,76.772626,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27709 TN/NIL/58A15/2015-16/206 Tamil Nadu Nilgiri Perar to Kattabettu PC:No:12/2 11.409364 76.772626 Debris Slide NA,EXACT_POLYGON_MATCH,635096,Thummanatty 1
27710,TN/NIL/58A15/2015-16/255,Tamil Nadu,Nilgiri,,Robroy Tea Estate,11.409444,76.880833,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27710 TN/NIL/58A15/2015-16/255 Tamil Nadu Nilgiri Robroy Tea Estate 11.409444 76.880833 Debris Slide NA,EXACT_POLYGON_MATCH,635107,Konavakorai-I
27711,TN/NIL/58A11/2015-16/67,Tamil Nadu,Nilgiri,,Mukurthi Dam,11.410278,76.565833,Earth,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27711 TN/NIL/58A11/2015-16/67 Tamil Nadu Nilgiri Mukurthi Dam 11.410278 76.565833 Earth Slide NA,NO_EXACT_POLYGON_MATCH,,
27712,TN/NIL/58A15/2015-16/261,Tamil Nadu,Nilgiri,,Kattabettu road junction,11.410833,76.813889,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27712 TN/NIL/58A15/2015-16/261 Tamil Nadu Nilgiri Kattabettu road junction 11.410833 76.813889 Debris Slide NA,EXACT_POLYGON_MATCH,635108,Naduhatty-1
27713,TN/NIL/58A11/2015-16/22,Tamil Nadu,Nilgiri,,Anger Board Tea Estate towards Anikalmund,11.411389,76.6275,Earth,Subsidence,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27713 TN/NIL/58A11/2015-16/22 Tamil Nadu Nilgiri Anger Board Tea Estate towards 11.411389 76.6275 Earth Subsidence NA Anikalmund,EXACT_POLYGON_MATCH,635094,Nanjand1
27714,TN/NIL/58A15/2015-16/260,Tamil Nadu,Nilgiri,,Ambedkar Nagar,11.411389,76.814722,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27714 TN/NIL/58A15/2015-16/260 Tamil Nadu Nilgiri Ambedkar Nagar 11.411389 76.814722 Debris Slide NA,EXACT_POLYGON_MATCH,635108,Naduhatty-1
27715,TN/NIL/58A15/2015-16/208,Tamil Nadu,Nilgiri,,Perar to Kattabettu SC:13/2,11.411586,76.777349,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27715 TN/NIL/58A15/2015-16/208 Tamil Nadu Nilgiri Perar to Kattabettu SC:13/2 11.411586 76.777349 Debris Slide NA,EXACT_POLYGON_MATCH,635096,Thummanatty 1
27716,TN/NIL/58A11/2015-16/16,Tamil Nadu,Nilgiri,,"PC.No.: 4/4, Dodabetta towards Kodapamund",11.4125,76.726389,Earth,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),"27716 TN/NIL/58A11/2015-16/16 Tamil Nadu Nilgiri PC.No.: 4/4, Dodabetta towards 11.4125 76.726389 Earth Slide NA Kodapamund",NO_EXACT_POLYGON_MATCH,,
27717,TN/NIL/58A15/2015-16/214,Tamil Nadu,Nilgiri,,"Ambedkar Nagar,Perar to Kattabettu-MS.No: 16",11.413253,76.79596,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),"27717 TN/NIL/58A15/2015-16/214 Tamil Nadu Nilgiri Ambedkar Nagar,Perar to 11.413253 76.79596 Debris Slide NA Kattabettu-MS.No: 16",EXACT_POLYGON_MATCH,635091,Kagguchi 1
27718,TN/NIL/58A15/2015-16/209,Tamil Nadu,Nilgiri,,Perar to Kattabettu PC:No:13/7,11.413809,76.77846,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27718 TN/NIL/58A15/2015-16/209 Tamil Nadu Nilgiri Perar to Kattabettu PC:No:13/7 11.413809 76.77846 Debris Slide NA,EXACT_POLYGON_MATCH,635096,Thummanatty 1
27719,TN/NIL/58A15/2015-16/262,Tamil Nadu,Nilgiri,,"Kattabettu, Kotagiri",11.413889,76.816667,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),"27719 TN/NIL/58A15/2015-16/262 Tamil Nadu Nilgiri Kattabettu, Kotagiri 11.413889 76.816667 Debris Slide NA",EXACT_POLYGON_MATCH,635108,Naduhatty-1
27720,TN/NIL/58A15/2015-16/210,Tamil Nadu,Nilgiri,,Perar to Kattabettu PC:No:13/11,11.414364,76.78096,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27720 TN/NIL/58A15/2015-16/210 Tamil Nadu Nilgiri Perar to Kattabettu 11.414364 76.78096 Debris Slide NA PC:No:13/11,EXACT_POLYGON_MATCH,635096,Thummanatty 1
27721,TN/NIL/58A15/2015-16/212,Tamil Nadu,Nilgiri,,Perar to Kattabettu HPB:3/7,11.414642,76.786515,Earth,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27721 TN/NIL/58A15/2015-16/212 Tamil Nadu Nilgiri Perar to Kattabettu HPB:3/7 11.414642 76.786515 Earth Slide NA,EXACT_POLYGON_MATCH,635091,Kagguchi 1
27722,TN/NIL/58A15/2015-16/211,Tamil Nadu,Nilgiri,,Perar to Kattabettu HPB:2/7,11.41492,76.788738,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27722 TN/NIL/58A15/2015-16/211 Tamil Nadu Nilgiri Perar to Kattabettu HPB:2/7 11.41492 76.788738 Debris Slide NA,EXACT_POLYGON_MATCH,635091,Kagguchi 1
27723,TN/NIL/58A15/2015-16/216,Tamil Nadu,Nilgiri,,"Perar to Kattabettu, PC.No:16",11.41492,76.792626,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),"27723 TN/NIL/58A15/2015-16/216 Tamil Nadu Nilgiri Perar to Kattabettu, PC.No:16 11.41492 76.792626 Debris Slide NA",EXACT_POLYGON_MATCH,635091,Kagguchi 1
27724,TN/NIL/58A15/2015-16/190,Tamil Nadu,Nilgiri,,Kattabettu to Iduhatti,11.415,76.809444,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27724 TN/NIL/58A15/2015-16/190 Tamil Nadu Nilgiri Kattabettu to Iduhatti 11.415 76.809444 Debris Slide NA,EXACT_POLYGON_MATCH,635091,Kagguchi 1
27725,TN/NIL/58A11/2015-16/9,Tamil Nadu,Nilgiri,,SC.no: 4/7 Kodapamund towards Dodabetta,11.415556,76.744167,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27725 TN/NIL/58A11/2015-16/9 Tamil Nadu Nilgiri SC.no: 4/7 Kodapamund 11.415556 76.744167 Debris Slide NA towards Dodabetta,EXACT_POLYGON_MATCH,635096,Thummanatty 1
27726,TN/NIL/58A15/2015-16/213,Tamil Nadu,Nilgiri,,Perar to Kattabettu PC:No:15/8,11.415753,76.789571,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27726 TN/NIL/58A15/2015-16/213 Tamil Nadu Nilgiri Perar to Kattabettu PC:No:15/8 11.415753 76.789571 Debris Slide NA,EXACT_POLYGON_MATCH,635091,Kagguchi 1
27727,TN/NIL/58A15/2015-16/215,Tamil Nadu,Nilgiri,,"Ambedkar nagar, Perar to Kattabettu,MS.No:16",11.416586,76.796238,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),"27727 TN/NIL/58A15/2015-16/215 Tamil Nadu Nilgiri Ambedkar nagar, Perar to 11.416586 76.796238 Debris Slide NA Kattabettu,MS.No:16",EXACT_POLYGON_MATCH,635091,Kagguchi 1
27728,TN/NIL/58A11/2015-16/8,Tamil Nadu,Nilgiri,,Ambedkar colony,11.4175,76.722778,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27728 TN/NIL/58A11/2015-16/8 Tamil Nadu Nilgiri Ambedkar colony 11.4175 76.722778 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27729,TN/NIL/58A11/2015-16/12,Tamil Nadu,Nilgiri,,Butter Kombai Tea Estate,11.418889,76.740833,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27729 TN/NIL/58A11/2015-16/12 Tamil Nadu Nilgiri Butter Kombai Tea Estate 11.418889 76.740833 Debris Slide NA,EXACT_POLYGON_MATCH,635096,Thummanatty 1
27730,TN/NIL/58A11/2015-16/7,Tamil Nadu,Nilgiri,,Ambedkar Colony,11.419444,76.720833,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27730 TN/NIL/58A11/2015-16/7 Tamil Nadu Nilgiri Ambedkar Colony 11.419444 76.720833 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27731,TN/NIL/58A11/2015-16/13,Tamil Nadu,Nilgiri,,Kunthachappa village,11.420556,76.830278,Debris,Subsidence,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27731 TN/NIL/58A11/2015-16/13 Tamil Nadu Nilgiri Kunthachappa village 11.420556 76.830278 Debris Subsidence NA,EXACT_POLYGON_MATCH,635108,Naduhatty-1
27732,TN/NIL/58A15/2015-16/194,Tamil Nadu,Nilgiri,,Tummanhatti village,11.425,76.780556,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27732 TN/NIL/58A15/2015-16/194 Tamil Nadu Nilgiri Tummanhatti village 11.425 76.780556 Debris Slide NA,EXACT_POLYGON_MATCH,635096,Thummanatty 1
27733,TN/NIL/58A11/2015-16/69,Tamil Nadu,Nilgiri,,Pykara towards Angerboard Tea Estate,11.425556,76.6275,Earth,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27733 TN/NIL/58A11/2015-16/69 Tamil Nadu Nilgiri Pykara towards Angerboard Tea 11.425556 76.6275 Earth Slide NA Estate,EXACT_POLYGON_MATCH,635094,Nanjand1
27734,TN/NIL/58A15/2015-16/195,Tamil Nadu,Nilgiri,,Approx. 3 km South East of Tummanhatti village,11.425556,76.779167,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27734 TN/NIL/58A15/2015-16/195 Tamil Nadu Nilgiri Approx. 3 km South East of 11.425556 76.779167 Debris Slide NA Tummanhatti village,EXACT_POLYGON_MATCH,635096,Thummanatty 1
27735,TN/NIL/58A11/2015-16/68,Tamil Nadu,Nilgiri,,Pykara towards Angerboard Tea Estate,11.428333,76.628333,Earth,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27735 TN/NIL/58A11/2015-16/68 Tamil Nadu Nilgiri Pykara towards Angerboard Tea 11.428333 76.628333 Earth Slide NA Estate,EXACT_POLYGON_MATCH,635094,Nanjand1
27736,TN/NIL/58A11/2015-16/2,Tamil Nadu,Nilgiri,,Near Watts Gate,11.431389,76.74475,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),27736 TN/NIL/58A11/2015-16/2 Tamil Nadu Nilgiri Near Watts Gate 11.431389 76.74475 Debris Slide NA,EXACT_POLYGON_MATCH,635096,Thummanatty 1
27737,TN/NIL/58A11/2015-16/14,Tamil Nadu,Nilgiri,,"300 m from HPB no: 9, Nehruji Nagar towards Kendor",11.432222,76.738889,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),"27737 TN/NIL/58A11/2015-16/14 Tamil Nadu Nilgiri 300 m from HPB no: 9, Nehruji 11.432222 76.738889 Debris Slide NA Nagar towards Kendor",EXACT_POLYGON_MATCH,635092,Thuneri
27738,TN/NIL/58A11/2015-16/15,Tamil Nadu,Nilgiri,,"Culvert no. 4/6, Karadi Kombai",11.435833,76.742222,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,701,LANDSLIDE INVENTORY (Field vaidated),"27738 TN/NIL/58A11/2015-16/15 Tamil Nadu Nilgiri Culvert no. 4/6, Karadi Kombai 11.435833 76.742222 Debris Slide NA",EXACT_POLYGON_MATCH,635092,Thuneri
27739,TN/NIL/58A15/2015-16/235,Tamil Nadu,Nilgiri,,"Pipe culvert no. +, Pudur village",11.436944,76.885556,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),"27739 TN/NIL/58A15/2015-16/235 Tamil Nadu Nilgiri Pipe culvert no. +, Pudur village 11.436944 76.885556 Debris Slide NA",EXACT_POLYGON_MATCH,635107,Konavakorai-I
27740,TN/NIL/58A15/2015-16/191,Tamil Nadu,Nilgiri,,Kattabettu to Iduhatti (Kudumanai village),11.437222,76.8,Debris,Subsidence,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27740 TN/NIL/58A15/2015-16/191 Tamil Nadu Nilgiri Kattabettu to Iduhatti 11.437222 76.8 Debris Subsidence NA (Kudumanai village),EXACT_POLYGON_MATCH,635091,Kagguchi 1
27741,TN/NIL/58A11/2015-16/1,Tamil Nadu,Nilgiri,,Kendorai village,11.438889,76.747778,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27741 TN/NIL/58A11/2015-16/1 Tamil Nadu Nilgiri Kendorai village 11.438889 76.747778 Debris Slide NA,EXACT_POLYGON_MATCH,635092,Thuneri
27742,TN/NIL/58A15/2015-16/192,Tamil Nadu,Nilgiri,,Banhatti bus stop,11.44,76.800833,Debris,Subsidence,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27742 TN/NIL/58A15/2015-16/192 Tamil Nadu Nilgiri Banhatti bus stop 11.44 76.800833 Debris Subsidence NA,EXACT_POLYGON_MATCH,635091,Kagguchi 1
27743,TN/NIL/58A15/2015-16/196,Tamil Nadu,Nilgiri,,Milinethi Village,11.442778,76.873611,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27743 TN/NIL/58A15/2015-16/196 Tamil Nadu Nilgiri Milinethi Village 11.442778 76.873611 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27744,TN/NIL/58A11/2015-16/3,Tamil Nadu,Nilgiri,,Balani Village - 2 Km from Tuneri road junction,11.445556,76.744444,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27744 TN/NIL/58A11/2015-16/3 Tamil Nadu Nilgiri Balani Village - 2 Km from 11.445556 76.744444 Debris Slide NA Tuneri road junction,EXACT_POLYGON_MATCH,635092,Thuneri
27745,TN/NIL/58A15/2015-16/203,Tamil Nadu,Nilgiri,,"Hair Pin Bend no. 3/10, Gudakkalhalla to Sholur M",11.4475,76.900556,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),"27745 TN/NIL/58A15/2015-16/203 Tamil Nadu Nilgiri Hair Pin Bend no. 3/10, 11.4475 76.900556 Debris Slide NA Gudakkalhalla to Sholur M",EXACT_POLYGON_MATCH,635107,Konavakorai-I
27746,TN/NIL/58A15/2015-16/204,Tamil Nadu,Nilgiri,,Gudakkalhatti to Sholur Mattam,11.450278,76.904167,Debris,Subsidence,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27746 TN/NIL/58A15/2015-16/204 Tamil Nadu Nilgiri Gudakkalhatti to Sholur Mattam 11.450278 76.904167 Debris Subsidence NA,EXACT_POLYGON_MATCH,635101,Denad-I
27747,TN/NIL/58A15/2015-16/207,Tamil Nadu,Nilgiri,,Perar to Kattabettu,11.450278,76.904167,Debris,Subsidence,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27747 TN/NIL/58A15/2015-16/207 Tamil Nadu Nilgiri Perar to Kattabettu 11.450278 76.904167 Debris Subsidence NA,EXACT_POLYGON_MATCH,635101,Denad-I
27748,TN/NIL/58A11/2015-16/19,Tamil Nadu,Nilgiri,,Somardale Tea Estate,11.452778,76.641667,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27748 TN/NIL/58A11/2015-16/19 Tamil Nadu Nilgiri Somardale Tea Estate 11.452778 76.641667 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27749,TN/NIL/58A15/2015-16/193,Tamil Nadu,Nilgiri,,"Kendorai to Tuneri, MS.No:13/6",11.453056,76.757222,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),"27749 TN/NIL/58A15/2015-16/193 Tamil Nadu Nilgiri Kendorai to Tuneri, MS.No:13/6 11.453056 76.757222 Debris Slide NA",EXACT_POLYGON_MATCH,635089,Ebbanad 1
27750,TN/NIL/58A11/2015-16/20,Tamil Nadu,Nilgiri,,Somardale Tea Estate,11.454167,76.645,Earth,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27750 TN/NIL/58A11/2015-16/20 Tamil Nadu Nilgiri Somardale Tea Estate 11.454167 76.645 Earth Slide NA,NO_EXACT_POLYGON_MATCH,,
27751,TN/NIL/58A11/2015-16/6,Tamil Nadu,Nilgiri,,Anikorai Village,11.454444,76.765556,Debris,Subsidence,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27751 TN/NIL/58A11/2015-16/6 Tamil Nadu Nilgiri Anikorai Village 11.454444 76.765556 Debris Subsidence NA,EXACT_POLYGON_MATCH,635089,Ebbanad 1
27752,TN/NIL/58A11/2015-16/21,Tamil Nadu,Nilgiri,,Somardale Tea Estate,11.454722,76.646111,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27752 TN/NIL/58A11/2015-16/21 Tamil Nadu Nilgiri Somardale Tea Estate 11.454722 76.646111 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27753,TN/NIL/58A11/2015-16/18,Tamil Nadu,Nilgiri,,Alagarmalai village,11.455278,76.678056,Earth,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27753 TN/NIL/58A11/2015-16/18 Tamil Nadu Nilgiri Alagarmalai village 11.455278 76.678056 Earth Slide NA,EXACT_POLYGON_MATCH,635093,Hullathy
27754,TN/NIL/58A11/2015-16/17,Tamil Nadu,Nilgiri,,Alagarmalai,11.457222,76.678056,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27754 TN/NIL/58A11/2015-16/17 Tamil Nadu Nilgiri Alagarmalai 11.457222 76.678056 Debris Slide NA,EXACT_POLYGON_MATCH,635093,Hullathy
27755,TN/NIL/58A11/2015-16/41,Tamil Nadu,Nilgiri,,"Indra Nagar, Hunumapuram towards Indra Nagar.",11.4625,76.583889,Earth,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),"27755 TN/NIL/58A11/2015-16/41 Tamil Nadu Nilgiri Indra Nagar, Hunumapuram 11.4625 76.583889 Earth Slide NA towards Indra Nagar.",NO_EXACT_POLYGON_MATCH,,
27756,TN/NIL/58A11/2015-16/42,Tamil Nadu,Nilgiri,,1 Km West of Indra Nagar.,11.466111,76.577778,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27756 TN/NIL/58A11/2015-16/42 Tamil Nadu Nilgiri 1 Km West of Indra Nagar. 11.466111 76.577778 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27757,TN/NIL/58A11/2015-16/43,Tamil Nadu,Nilgiri,,Indra Nagar to Gudalur road,11.4675,76.575,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27757 TN/NIL/58A11/2015-16/43 Tamil Nadu Nilgiri Indra Nagar to Gudalur road 11.4675 76.575 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27758,TN/NIL/58A07/2015-16/202,Tamil Nadu,Nilgiri,,"Nadugani village, towards Devala",11.469722,76.4125,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),"27758 TN/NIL/58A07/2015-16/202 Tamil Nadu Nilgiri Nadugani village, towards 11.469722 76.4125 Debris Slide NA Devala",NO_EXACT_POLYGON_MATCH,,
27759,TN/NIL/58A07/2015-16/198,Tamil Nadu,Nilgiri,,"Cut stone culvert no. 116/4, Devala to Pandalur",11.475556,76.358333,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),"27759 TN/NIL/58A07/2015-16/198 Tamil Nadu Nilgiri Cut stone culvert no. 116/4, 11.475556 76.358333 Debris Slide NA Devala to Pandalur",NO_EXACT_POLYGON_MATCH,,
27760,TN/NIL/58A06/2020/22,Tamil Nadu,Nilgiri,Pandalur road slide,Road towards Pandalur,11.48,76.36,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27760 TN/NIL/58A06/2020/22 Tamil Nadu Nilgiri Pandalur road slide Road towards Pandalur 11.48 76.36 Debris Slide NA,NO_EXACT_POLYGON_MATCH,,
27761,TN/NIL/58A07/2015-16/201,Tamil Nadu,Nilgiri,,Road towards Pandiar Tea Estate,11.484167,76.441667,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27761 TN/NIL/58A07/2015-16/201 Tamil Nadu Nilgiri Road towards Pandiar Tea 11.484167 76.441667 Debris Slide NA Estate,NO_EXACT_POLYGON_MATCH,,
27762,TN/NIL/58A15/2015-16/197,Tamil Nadu,Nilgiri,,Near Sundatti village,11.494167,76.885,Debris,Slide,NA,,data/raw/events/landslide_report.pdf,702,LANDSLIDE INVENTORY (Field vaidated),27762 TN/NIL/58A15/2015-16/197 Tamil Nadu Nilgiri Near Sundatti village 11.494167 76.885 Debris Slide NA,EXACT_POLYGON_MATCH,635099,Kodanad
